user,artist,plays
008eba7fbe597f0754b617e7ff53f157003086a5,from autumn to ashes,534
008eba7fbe597f0754b617e7ff53f157003086a5,underoath,532
008eba7fbe597f0754b617e7ff53f157003086a5,2pac,764
008eba7fbe597f0754b617e7ff53f157003086a5,green day,661
008eba7fbe597f0754b617e7ff53f157003086a5,jeremy larson,576
008eba7fbe597f0754b617e7ff53f157003086a5,saves the day,769
008eba7fbe597f0754b617e7ff53f157003086a5,lupe fiasco,817
008eba7fbe597f0754b617e7ff53f157003086a5,the shins,794
008eba7fbe597f0754b617e7ff53f157003086a5,death cab for cutie,5211
008eba7fbe597f0754b617e7ff53f157003086a5,copeland,4585
008eba7fbe597f0754b617e7ff53f157003086a5,dashboard confessional,2774
008eba7fbe597f0754b617e7ff53f157003086a5,coheed and cambria,2194
008eba7fbe597f0754b617e7ff53f157003086a5,saosin,2118
008eba7fbe597f0754b617e7ff53f157003086a5,circa survive,1785
008eba7fbe597f0754b617e7ff53f157003086a5,brand new,1730
008eba7fbe597f0754b617e7ff53f157003086a5,taking back sunday,1699
008eba7fbe597f0754b617e7ff53f157003086a5,jay-z,1585
008eba7fbe597f0754b617e7ff53f157003086a5,chiodos,1959
008eba7fbe597f0754b617e7ff53f157003086a5,volcanoless in canada,1312
008eba7fbe597f0754b617e7ff53f157003086a5,motion city soundtrack,1333
008eba7fbe597f0754b617e7ff53f157003086a5,50 cent,982
008eba7fbe597f0754b617e7ff53f157003086a5,anthony green,1004
008eba7fbe597f0754b617e7ff53f157003086a5,radiohead,1014
008eba7fbe597f0754b617e7ff53f157003086a5,thrice,1025
008eba7fbe597f0754b617e7ff53f157003086a5,bright eyes,847
008eba7fbe597f0754b617e7ff53f157003086a5,the beatles,1084
008eba7fbe597f0754b617e7ff53f157003086a5,anathallo,1203
008eba7fbe597f0754b617e7ff53f157003086a5,modest mouse,1218
008eba7fbe597f0754b617e7ff53f157003086a5,red hot chili peppers,1067
008f562417eedb581324f5235d63184f34af5478,kiko veneno,6
008f562417eedb581324f5235d63184f34af5478,amparanoia,6
008f562417eedb581324f5235d63184f34af5478,amy winehouse,6
008f562417eedb581324f5235d63184f34af5478,bénabar,6
008f562417eedb581324f5235d63184f34af5478,charles aznavour,6
008f562417eedb581324f5235d63184f34af5478,che sudaka,6
008f562417eedb581324f5235d63184f34af5478,electrocutango,6
008f562417eedb581324f5235d63184f34af5478,fermin muguruza,6
008f562417eedb581324f5235d63184f34af5478,karamelo santo,6
008f562417eedb581324f5235d63184f34af5478,les négresses vertes,6
008f562417eedb581324f5235d63184f34af5478,tim fischer,7
008f562417eedb581324f5235d63184f34af5478,ridan,6
008f562417eedb581324f5235d63184f34af5478,sinsemilia,6
008f562417eedb581324f5235d63184f34af5478,bajofondo,5
008f562417eedb581324f5235d63184f34af5478,björk,5
008f562417eedb581324f5235d63184f34af5478,boris vian,5
008f562417eedb581324f5235d63184f34af5478,juan blas,5
008f562417eedb581324f5235d63184f34af5478,la rue kétanou,5
008f562417eedb581324f5235d63184f34af5478,le maximum kouette,5
008f562417eedb581324f5235d63184f34af5478,les wriggles,5
008f562417eedb581324f5235d63184f34af5478,tonino carotone,5
008f562417eedb581324f5235d63184f34af5478,muchachito bombo infierno,6
008f562417eedb581324f5235d63184f34af5478,sanseverino,7
008f562417eedb581324f5235d63184f34af5478,umo jazz orchestra,5
008f562417eedb581324f5235d63184f34af5478,ojos de brujo,7
008f562417eedb581324f5235d63184f34af5478,orquesta del plata,7
008f562417eedb581324f5235d63184f34af5478,orishas,19
008f562417eedb581324f5235d63184f34af5478,mayra andrade,15
008f562417eedb581324f5235d63184f34af5478,sergent garcia,14
008f562417eedb581324f5235d63184f34af5478,cherry poppin daddies,12
008f562417eedb581324f5235d63184f34af5478,get well soon,10
008f562417eedb581324f5235d63184f34af5478,kat frankie,10
008f562417eedb581324f5235d63184f34af5478,la kinky beat,10
008f562417eedb581324f5235d63184f34af5478,st. germain,10
008f562417eedb581324f5235d63184f34af5478,melody gardot,9
008f562417eedb581324f5235d63184f34af5478,talco,9
008f562417eedb581324f5235d63184f34af5478,ayo,23
008f562417eedb581324f5235d63184f34af5478,la tordue,8
008f562417eedb581324f5235d63184f34af5478,jacques schwarz-bart,8
008f562417eedb581324f5235d63184f34af5478,los delinqüentes,7
008f562417eedb581324f5235d63184f34af5478,les ogres de barback,7
008f562417eedb581324f5235d63184f34af5478,georges brassens,7
008f562417eedb581324f5235d63184f34af5478,macaco,7
008f562417eedb581324f5235d63184f34af5478,vienna teng,8
008f562417eedb581324f5235d63184f34af5478,pink martini,8
008f562417eedb581324f5235d63184f34af5478,marcel et son orchestre,8
008f562417eedb581324f5235d63184f34af5478,madeleine peyroux,8
008f562417eedb581324f5235d63184f34af5478,debout sur le zinc,7
008f7a869d7e53e315d0c010348512b4161aed34,pink floyd,49
008f7a869d7e53e315d0c010348512b4161aed34,the hollywood studio symphony,40
008f7a869d7e53e315d0c010348512b4161aed34,ambeon,47
008f7a869d7e53e315d0c010348512b4161aed34,bathory,46
008f7a869d7e53e315d0c010348512b4161aed34,nick cave & the bad seeds,45
008f7a869d7e53e315d0c010348512b4161aed34,brant bjork,44
008f7a869d7e53e315d0c010348512b4161aed34,king diamond,41
008f7a869d7e53e315d0c010348512b4161aed34,michel cusson,41
008f7a869d7e53e315d0c010348512b4161aed34,[unknown],41
008f7a869d7e53e315d0c010348512b4161aed34,daniel lanois,38
008f7a869d7e53e315d0c010348512b4161aed34,the low frequency in stereo,37
008f7a869d7e53e315d0c010348512b4161aed34,autumn tears,37
008f7a869d7e53e315d0c010348512b4161aed34,godspeed you! black emperor,37
008f7a869d7e53e315d0c010348512b4161aed34,rhapsody,37
008f7a869d7e53e315d0c010348512b4161aed34,esmerine,35
008f7a869d7e53e315d0c010348512b4161aed34,asrai,34
008f7a869d7e53e315d0c010348512b4161aed34,the sisters of mercy,32
008f7a869d7e53e315d0c010348512b4161aed34,daau,28
008f7a869d7e53e315d0c010348512b4161aed34,daturah,28
008f7a869d7e53e315d0c010348512b4161aed34,peccatum,52
008f7a869d7e53e315d0c010348512b4161aed34,django reinhardt,38
008f7a869d7e53e315d0c010348512b4161aed34,andy mckee,52
008f7a869d7e53e315d0c010348512b4161aed34,francis lai,49
008f7a869d7e53e315d0c010348512b4161aed34,alestorm,55
008f7a869d7e53e315d0c010348512b4161aed34,vangelis,55
008f7a869d7e53e315d0c010348512b4161aed34,alan stivell,216
008f7a869d7e53e315d0c010348512b4161aed34,the vision bleak,171
008f7a869d7e53e315d0c010348512b4161aed34,my dying bride,139
008f7a869d7e53e315d0c010348512b4161aed34,primordial,135
008f7a869d7e53e315d0c010348512b4161aed34,dead can dance,127
008f7a869d7e53e315d0c010348512b4161aed34,ayreon,124
008f7a869d7e53e315d0c010348512b4161aed34,theodor bastard,124
008f7a869d7e53e315d0c010348512b4161aed34,tool,96
008f7a869d7e53e315d0c010348512b4161aed34,seasick steve,93
008f7a869d7e53e315d0c010348512b4161aed34,god is an astronaut,92
008f7a869d7e53e315d0c010348512b4161aed34,depeche mode,126
008f7a869d7e53e315d0c010348512b4161aed34,minsk,77
008f7a869d7e53e315d0c010348512b4161aed34,danny elfman,73
008f7a869d7e53e315d0c010348512b4161aed34,manic movement,72
008f7a869d7e53e315d0c010348512b4161aed34,isis,66
008f7a869d7e53e315d0c010348512b4161aed34,joe satriani,65
008f7a869d7e53e315d0c010348512b4161aed34,therion,63
008f7a869d7e53e315d0c010348512b4161aed34,jethro tull,62
008f7a869d7e53e315d0c010348512b4161aed34,explosions in the sky,58
008f7a869d7e53e315d0c010348512b4161aed34,trans-siberian orchestra,87
008f7a869d7e53e315d0c010348512b4161aed34,clannad,56
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,don caballero,183
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,"caetano veloso, gal costa, gilberto gil & maria bethânia",185
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,pearl jam,193
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,lobão,193
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,gilberto gil,193
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,the rolling stones,211
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,quincy jones,205
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,wado e realismo fantástico,210
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,binario,211
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,traffic,212
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,os mutantes,177
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,zé ramalho,199
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,planet hemp,177
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,beastie boys,135
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,damião experiença,174
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,gotan project,157
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,titãs,157
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,hair,156
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,jamiroquai,156
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,engenheiros do hawaii,155
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,los kjarkas,149
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,roberto carlos,147
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,arctic monkeys,140
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,chico buarque,138
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,geraldo vandré,133
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,paco de lucía,128
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,the strokes,215
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,belle and sebastian,175
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,skank,216
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,caetano veloso,1493
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,baden powell,258
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,the beatles,1963
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,erasure,875
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,bob dylan,824
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,legião urbana,802
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,led zeppelin,787
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,manu chao,233
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,los hermanos,700
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,pato fu,675
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,joni mitchell,661
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,cake,624
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,coldplay,527
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,janis joplin,436
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,charlie brown jr.,411
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,johnny cash,738
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,nelson gonçalves,395
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,red hot chili peppers,405
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,raul seixas,261
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,radiohead,266
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,wado,275
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,secos & molhados,278
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,ed motta,271
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,joão nogueira,312
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,"elomar, geraldo azevedo, vital farias, xangai",329
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,moraes moreira,345
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,tim maia,346
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,serge gainsbourg,386
008f9488275cd2f1c8c7e1e5208ffeec0e5c1bf4,people under the stairs,298
008fbc608fa9443622ccdbdac7d75911904f63c7,taq,33
008fbc608fa9443622ccdbdac7d75911904f63c7,gui boratto,42
008fbc608fa9443622ccdbdac7d75911904f63c7,lukas greenberg,41
008fbc608fa9443622ccdbdac7d75911904f63c7,bt,38
008fbc608fa9443622ccdbdac7d75911904f63c7,underworld,35
008fbc608fa9443622ccdbdac7d75911904f63c7,key,33
008fbc608fa9443622ccdbdac7d75911904f63c7,george gershwin,22
008fbc608fa9443622ccdbdac7d75911904f63c7,daft punk,26
008fbc608fa9443622ccdbdac7d75911904f63c7,orbital,30
008fbc608fa9443622ccdbdac7d75911904f63c7,robert babicz,29
008fbc608fa9443622ccdbdac7d75911904f63c7,robert miles,28
008fbc608fa9443622ccdbdac7d75911904f63c7,capsule,27
008fbc608fa9443622ccdbdac7d75911904f63c7,danny howells,26
008fbc608fa9443622ccdbdac7d75911904f63c7,adam johnson,42
008fbc608fa9443622ccdbdac7d75911904f63c7,michael salvatori,30
008fbc608fa9443622ccdbdac7d75911904f63c7,ricardo villalobos,43
008fbc608fa9443622ccdbdac7d75911904f63c7,chicane,78
008fbc608fa9443622ccdbdac7d75911904f63c7,boards of canada,47
008fbc608fa9443622ccdbdac7d75911904f63c7,mr.children,46
008fbc608fa9443622ccdbdac7d75911904f63c7,bill evans,244
008fbc608fa9443622ccdbdac7d75911904f63c7,serial experiments lain,160
008fbc608fa9443622ccdbdac7d75911904f63c7,aphex twin,140
008fbc608fa9443622ccdbdac7d75911904f63c7,telefon tel aviv,115
008fbc608fa9443622ccdbdac7d75911904f63c7,sasha,110
008fbc608fa9443622ccdbdac7d75911904f63c7,booka shade,90
008fbc608fa9443622ccdbdac7d75911904f63c7,choro club feat. senoo,115
008fbc608fa9443622ccdbdac7d75911904f63c7,blamstrain,63
008fbc608fa9443622ccdbdac7d75911904f63c7,eric clapton,51
008fbc608fa9443622ccdbdac7d75911904f63c7,maurizio pollini,51
008fbc608fa9443622ccdbdac7d75911904f63c7,radiohead,51
008fbc608fa9443622ccdbdac7d75911904f63c7,martin o'donnell,50
008fbc608fa9443622ccdbdac7d75911904f63c7,björk,48
008fbc608fa9443622ccdbdac7d75911904f63c7,boa,67
008fd83ba26eb426e3771c7ac61390cd21d27c58,soulfly,15
008fd83ba26eb426e3771c7ac61390cd21d27c58,manu dibango,19
008fd83ba26eb426e3771c7ac61390cd21d27c58,dj fresh,18
008fd83ba26eb426e3771c7ac61390cd21d27c58,papa wemba,18
008fd83ba26eb426e3771c7ac61390cd21d27c58,ac/dc,17
008fd83ba26eb426e3771c7ac61390cd21d27c58,bullet for my valentine,16
008fd83ba26eb426e3771c7ac61390cd21d27c58,king sunny ade,16
008fd83ba26eb426e3771c7ac61390cd21d27c58,nofx,14
008fd83ba26eb426e3771c7ac61390cd21d27c58,rage against the machine,11
008fd83ba26eb426e3771c7ac61390cd21d27c58,ministry of sound,13
008fd83ba26eb426e3771c7ac61390cd21d27c58,nirvana,13
008fd83ba26eb426e3771c7ac61390cd21d27c58,asian dub foundation,12
008fd83ba26eb426e3771c7ac61390cd21d27c58,daddy g,11
008fd83ba26eb426e3771c7ac61390cd21d27c58,ott,11
008fd83ba26eb426e3771c7ac61390cd21d27c58,pendulum,11
008fd83ba26eb426e3771c7ac61390cd21d27c58,majke,19
008fd83ba26eb426e3771c7ac61390cd21d27c58,ruts dc vs. zion train,10
008fd83ba26eb426e3771c7ac61390cd21d27c58,franco,13
008fd83ba26eb426e3771c7ac61390cd21d27c58,motörhead,20
008fd83ba26eb426e3771c7ac61390cd21d27c58,rancid,19
008fd83ba26eb426e3771c7ac61390cd21d27c58,shpongle,22
008fd83ba26eb426e3771c7ac61390cd21d27c58,slackbaba,22
008fd83ba26eb426e3771c7ac61390cd21d27c58,dreadzone,394
008fd83ba26eb426e3771c7ac61390cd21d27c58,freestylers,296
008fd83ba26eb426e3771c7ac61390cd21d27c58,manu chao,185
008fd83ba26eb426e3771c7ac61390cd21d27c58,plump djs,164
008fd83ba26eb426e3771c7ac61390cd21d27c58,d.r.i.,142
008fd83ba26eb426e3771c7ac61390cd21d27c58,the real mckenzies,136
008fd83ba26eb426e3771c7ac61390cd21d27c58,bad religion,133
008fd83ba26eb426e3771c7ac61390cd21d27c58,the cranberries,87
008fd83ba26eb426e3771c7ac61390cd21d27c58,ed solo & skool of thought,136
008fd83ba26eb426e3771c7ac61390cd21d27c58,krafty kuts,53
008fd83ba26eb426e3771c7ac61390cd21d27c58,the clash,47
008fd83ba26eb426e3771c7ac61390cd21d27c58,s.o.d.,31
008fd83ba26eb426e3771c7ac61390cd21d27c58,the skatalites,28
008fd83ba26eb426e3771c7ac61390cd21d27c58,teddybears,25
008fd83ba26eb426e3771c7ac61390cd21d27c58,lady gaga,24
008fd83ba26eb426e3771c7ac61390cd21d27c58,john frusciante,23
008fd83ba26eb426e3771c7ac61390cd21d27c58,red hot chili peppers,85
008fd83ba26eb426e3771c7ac61390cd21d27c58,stanton warriors,23
008fe7af3aea819c479730ff6b89d5cd183fb142,aphex twin,26
008fe7af3aea819c479730ff6b89d5cd183fb142,electrelane,27
008fe7af3aea819c479730ff6b89d5cd183fb142,secondhand serenade,30
008fe7af3aea819c479730ff6b89d5cd183fb142,deftones,32
008fe7af3aea819c479730ff6b89d5cd183fb142,the verve,35
008fe7af3aea819c479730ff6b89d5cd183fb142,björk,34
008fe7af3aea819c479730ff6b89d5cd183fb142,radiohead,36
008fe7af3aea819c479730ff6b89d5cd183fb142,athlete,25
008fe7af3aea819c479730ff6b89d5cd183fb142,the shins,33
008fe7af3aea819c479730ff6b89d5cd183fb142,the who,25
008fe7af3aea819c479730ff6b89d5cd183fb142,jäääär,20
008fe7af3aea819c479730ff6b89d5cd183fb142,aerosmith,23
008fe7af3aea819c479730ff6b89d5cd183fb142,oasis,23
008fe7af3aea819c479730ff6b89d5cd183fb142,sõpruse puiestee,23
008fe7af3aea819c479730ff6b89d5cd183fb142,mute math,20
008fe7af3aea819c479730ff6b89d5cd183fb142,the gazette,23
008fe7af3aea819c479730ff6b89d5cd183fb142,agent m,21
008fe7af3aea819c479730ff6b89d5cd183fb142,dimmu borgir,21
008fe7af3aea819c479730ff6b89d5cd183fb142,alice in chains,20
008fe7af3aea819c479730ff6b89d5cd183fb142,miss kittin,20
008fe7af3aea819c479730ff6b89d5cd183fb142,jack johnson,37
008fe7af3aea819c479730ff6b89d5cd183fb142,calvin harris,24
008fe7af3aea819c479730ff6b89d5cd183fb142,kid loco,39
008fe7af3aea819c479730ff6b89d5cd183fb142,placebo,120
008fe7af3aea819c479730ff6b89d5cd183fb142,paramore,46
008fe7af3aea819c479730ff6b89d5cd183fb142,guns n' roses,41
008fe7af3aea819c479730ff6b89d5cd183fb142,flunk,625
008fe7af3aea819c479730ff6b89d5cd183fb142,vennaskond,571
008fe7af3aea819c479730ff6b89d5cd183fb142,damien rice,322
008fe7af3aea819c479730ff6b89d5cd183fb142,sneaker pimps,177
008fe7af3aea819c479730ff6b89d5cd183fb142,eels,154
008fe7af3aea819c479730ff6b89d5cd183fb142,air,111
008fe7af3aea819c479730ff6b89d5cd183fb142,coldplay,90
008fe7af3aea819c479730ff6b89d5cd183fb142,nirvana,84
008fe7af3aea819c479730ff6b89d5cd183fb142,the studs,84
008fe7af3aea819c479730ff6b89d5cd183fb142,josé gonzález,128
008fe7af3aea819c479730ff6b89d5cd183fb142,dagö,82
008fe7af3aea819c479730ff6b89d5cd183fb142,blur,82
008fe7af3aea819c479730ff6b89d5cd183fb142,nouvelle vague,48
008fe7af3aea819c479730ff6b89d5cd183fb142,dir en grey,48
008fe7af3aea819c479730ff6b89d5cd183fb142,citizen cope,49
008fe7af3aea819c479730ff6b89d5cd183fb142,marilyn manson,51
008fe7af3aea819c479730ff6b89d5cd183fb142,pink floyd,47
008fe7af3aea819c479730ff6b89d5cd183fb142,sigur rós,70
008fe7af3aea819c479730ff6b89d5cd183fb142,foo fighters,70
008fe7af3aea819c479730ff6b89d5cd183fb142,black box recorder,72
008fe7af3aea819c479730ff6b89d5cd183fb142,frou frou,57
008ffff051609f817a7770fd371fd246d891b7f0,juan atkins,2
008ffff051609f817a7770fd371fd246d891b7f0,the doors,4
008ffff051609f817a7770fd371fd246d891b7f0,alton miller,3
008ffff051609f817a7770fd371fd246d891b7f0,animals on wheels,3
008ffff051609f817a7770fd371fd246d891b7f0,dj funk,3
008ffff051609f817a7770fd371fd246d891b7f0,jeff mills,3
008ffff051609f817a7770fd371fd246d891b7f0,dj good groove,2
008ffff051609f817a7770fd371fd246d891b7f0,gui boratto,2
008ffff051609f817a7770fd371fd246d891b7f0,herbert,2
008ffff051609f817a7770fd371fd246d891b7f0,matmos,2
008ffff051609f817a7770fd371fd246d891b7f0,os mutantes,4
008ffff051609f817a7770fd371fd246d891b7f0,model 500,2
008ffff051609f817a7770fd371fd246d891b7f0,rhythim is rhythim,2
008ffff051609f817a7770fd371fd246d891b7f0,richie hawtin,2
008ffff051609f817a7770fd371fd246d891b7f0,squarepusher,2
008ffff051609f817a7770fd371fd246d891b7f0,stevie wonder,2
008ffff051609f817a7770fd371fd246d891b7f0,the jackson 5,2
008ffff051609f817a7770fd371fd246d891b7f0,tobias von hofsten,2
008ffff051609f817a7770fd371fd246d891b7f0,underground resistance,2
008ffff051609f817a7770fd371fd246d891b7f0,venetian snares,2
008ffff051609f817a7770fd371fd246d891b7f0,the intruders,1
008ffff051609f817a7770fd371fd246d891b7f0,mmm,2
008ffff051609f817a7770fd371fd246d891b7f0,nouvelle vague,4
008ffff051609f817a7770fd371fd246d891b7f0,galaxy 2 galaxy,3
008ffff051609f817a7770fd371fd246d891b7f0,james brown,4
008ffff051609f817a7770fd371fd246d891b7f0,matthew herbert,10
008ffff051609f817a7770fd371fd246d891b7f0,daedelus,8
008ffff051609f817a7770fd371fd246d891b7f0,theo parrish,8
008ffff051609f817a7770fd371fd246d891b7f0,blockhead,7
008ffff051609f817a7770fd371fd246d891b7f0,blondie,7
008ffff051609f817a7770fd371fd246d891b7f0,crystal castles,7
008ffff051609f817a7770fd371fd246d891b7f0,derrick may,7
008ffff051609f817a7770fd371fd246d891b7f0,dj krush,7
008ffff051609f817a7770fd371fd246d891b7f0,drexciya,7
008ffff051609f817a7770fd371fd246d891b7f0,kid606,7
008ffff051609f817a7770fd371fd246d891b7f0,kid koala,8
008ffff051609f817a7770fd371fd246d891b7f0,dj shadow,6
008ffff051609f817a7770fd371fd246d891b7f0,the b-52s,7
008ffff051609f817a7770fd371fd246d891b7f0,dj food,4
008ffff051609f817a7770fd371fd246d891b7f0,billy cobham,4
008ffff051609f817a7770fd371fd246d891b7f0,jefferson airplane,5
008ffff051609f817a7770fd371fd246d891b7f0,carl craig,4
008ffff051609f817a7770fd371fd246d891b7f0,dj vadim,5
008ffff051609f817a7770fd371fd246d891b7f0,radio boy,6
008ffff051609f817a7770fd371fd246d891b7f0,kenny larkin,6
008ffff051609f817a7770fd371fd246d891b7f0,gil scott-heron,6
008ffff051609f817a7770fd371fd246d891b7f0,moodymann,4
0090c0443d29bf607ced964262a581587060d55d,art of noise,5
0090c0443d29bf607ced964262a581587060d55d,duran duran,4
0090c0443d29bf607ced964262a581587060d55d,erasure,5
0090c0443d29bf607ced964262a581587060d55d,jan hammer,5
0090c0443d29bf607ced964262a581587060d55d,nena,5
0090c0443d29bf607ced964262a581587060d55d,siouxsie and the banshees,5
0090c0443d29bf607ced964262a581587060d55d,tears for fears,5
0090c0443d29bf607ced964262a581587060d55d,electronic,4
0090c0443d29bf607ced964262a581587060d55d,polysics,4
0090c0443d29bf607ced964262a581587060d55d,illuminate,4
0090c0443d29bf607ced964262a581587060d55d,limp bizkit,4
0090c0443d29bf607ced964262a581587060d55d,martin l. gore,4
0090c0443d29bf607ced964262a581587060d55d,rufus wainwright,4
0090c0443d29bf607ced964262a581587060d55d,santa esmeralda,4
0090c0443d29bf607ced964262a581587060d55d,michigan,3
0090c0443d29bf607ced964262a581587060d55d,alphaville,6
0090c0443d29bf607ced964262a581587060d55d,gary numan,4
0090c0443d29bf607ced964262a581587060d55d,nina simone,7
0090c0443d29bf607ced964262a581587060d55d,gala,7
0090c0443d29bf607ced964262a581587060d55d,au revoir simone,7
0090c0443d29bf607ced964262a581587060d55d,depeche mode,282
0090c0443d29bf607ced964262a581587060d55d,pet shop boys,279
0090c0443d29bf607ced964262a581587060d55d,klaus nomi,268
0090c0443d29bf607ced964262a581587060d55d,jean-michel jarre,34
0090c0443d29bf607ced964262a581587060d55d,david vendetta,21
0090c0443d29bf607ced964262a581587060d55d,matia bazar,18
0090c0443d29bf607ced964262a581587060d55d,radiohead,17
0090c0443d29bf607ced964262a581587060d55d,eurythmics,11
0090c0443d29bf607ced964262a581587060d55d,mylène farmer,33
0090c0443d29bf607ced964262a581587060d55d,a-ha,10
0090c0443d29bf607ced964262a581587060d55d,craig armstrong,10
0090c0443d29bf607ced964262a581587060d55d,pete tong,10
0090c0443d29bf607ced964262a581587060d55d,apoptygma berzerk,9
0090c0443d29bf607ced964262a581587060d55d,eight to infinity,9
0090c0443d29bf607ced964262a581587060d55d,akira yamaoka,8
0090c0443d29bf607ced964262a581587060d55d,louis armstrong,8
0090c0443d29bf607ced964262a581587060d55d,jay-jay johanson,11
009107d7285985c2cd9632186f6ea93b7631b9a0,dagaz,2
009107d7285985c2cd9632186f6ea93b7631b9a0,cut throat,2
009107d7285985c2cd9632186f6ea93b7631b9a0,bad cash quartet,2
009107d7285985c2cd9632186f6ea93b7631b9a0,a.b.h.,2
009107d7285985c2cd9632186f6ea93b7631b9a0,marit bergman,3
009107d7285985c2cd9632186f6ea93b7631b9a0,the jinx,3
009107d7285985c2cd9632186f6ea93b7631b9a0,the ark,3
009107d7285985c2cd9632186f6ea93b7631b9a0,die sterne,2
009107d7285985c2cd9632186f6ea93b7631b9a0,vapnet,3
009107d7285985c2cd9632186f6ea93b7631b9a0,gyllene tider,2
009107d7285985c2cd9632186f6ea93b7631b9a0,teenage fanclub,2
009107d7285985c2cd9632186f6ea93b7631b9a0,markus krunegård,2
009107d7285985c2cd9632186f6ea93b7631b9a0,niccokick,2
009107d7285985c2cd9632186f6ea93b7631b9a0,nordman,2
009107d7285985c2cd9632186f6ea93b7631b9a0,nordwind,2
009107d7285985c2cd9632186f6ea93b7631b9a0,ritam nereda,2
009107d7285985c2cd9632186f6ea93b7631b9a0,section 5,2
009107d7285985c2cd9632186f6ea93b7631b9a0,shout out louds,2
009107d7285985c2cd9632186f6ea93b7631b9a0,laakso,3
009107d7285985c2cd9632186f6ea93b7631b9a0,the plan,2
009107d7285985c2cd9632186f6ea93b7631b9a0,the templars,2
009107d7285985c2cd9632186f6ea93b7631b9a0,heroes,2
009107d7285985c2cd9632186f6ea93b7631b9a0,håkan hellström,3
009107d7285985c2cd9632186f6ea93b7631b9a0,glittertind,7
009107d7285985c2cd9632186f6ea93b7631b9a0,forced reality,3
009107d7285985c2cd9632186f6ea93b7631b9a0,griffin,3
009107d7285985c2cd9632186f6ea93b7631b9a0,the cardigans,15
009107d7285985c2cd9632186f6ea93b7631b9a0,interpol,11
009107d7285985c2cd9632186f6ea93b7631b9a0,brutal attack,7
009107d7285985c2cd9632186f6ea93b7631b9a0,saga,7
009107d7285985c2cd9632186f6ea93b7631b9a0,nordic thunder,5
